RA    DEC      velocity   
       353.76720      -37.220500      615.000
       200.08095      -37.093030      2469.00
       77.048100      -36.959750      1081.00
       185.93310      -36.884150      2825.00
       168.02910      -36.771620      3075.00
       78.984150      -36.738240      2083.00
       171.62610      -36.685360      2819.00
       198.03630      -36.659410      3304.00
       195.75465      -36.627840      3443.00
       160.16505      -36.368070      2737.00
       172.70910      -36.297860      2674.00
       173.69805      -36.169760      2838.00
       172.07790      -36.149330      3102.00
       185.35200      -36.110280      2608.00
       172.21275      -36.065140      2848.00
       181.57560      -36.004360      3810.00
       157.29825      -35.657980      2220.00
       54.570000      -35.507370      2115.00
       163.29840      -35.225120      3658.00
       199.61430      -35.190050      3490.00
       61.171500      -34.965580      2340.00
       163.24050      -34.786150      3065.00
       213.90675      -34.782890      3680.00
       198.02955      -34.595890      3156.00
       203.90025      -34.514180      3229.00
       158.03985      -34.463080      2951.00
       201.35325      -34.416850      1468.00
       157.69965      -34.326940      2691.00
       210.50460      -34.170210      3718.00
       8.2686000      -34.122750      1660.00
       204.13755      -34.074480      3844.00
       20.570550      -34.044690      3725.00
       204.50340      -33.992540      3692.00
       131.29515      -33.911170      1985.00
       203.31435      -33.793570      2340.00
       158.54010      -33.634260      3728.00
       204.25110      -33.362520      591.000
       89.229600      -33.186510      2906.00
       163.98750      -33.096630      3228.00
       54.979200      -33.052660      866.000
       173.29575      -32.962440      709.000
       212.06970      -32.943510      3547.00
       202.13100      -32.834800      3612.00
       185.90430      -32.815130      2439.00
       305.12085      -32.474460      3047.00
       75.129750      -32.287160      960.000
       57.472500      -32.259140      1211.00
       193.78815      -31.948090      3554.00
       158.54670      -31.774270      3244.00
       200.52615      -31.411580      2246.00
       47.842350      -31.335500      1564.00
       204.24570      -31.317960      1691.00
       147.49485      -31.257890      2643.00
       308.98200      -31.180220      2854.00
       176.16720      -31.077380      2327.00
       177.08625      -30.957620      1618.00
       34.057200      -30.849090      3478.00
       13.375800      -30.842010      1566.00
       195.18630      -30.743560      3194.00
       207.48270      -30.681380      3580.00
       196.80795      -30.587530      3320.00
       181.70670      -30.462470      2315.00
       196.77420      -30.435910      2751.00
       196.09620      -30.424320      3380.00
       356.71215      -30.184800      2998.00
       196.17420      -30.158130      3531.00
       200.57460      -30.154280      2489.00
       182.14305      -30.148180      2150.00
       195.60630      -30.108840      3215.00
       181.33905      -30.046160      2033.00
       194.34150      -29.887330      3110.00
       359.38080      -29.719420      1347.00
       197.73690      -29.642320      3229.00
       181.70955      -29.606610      1991.00
       197.33190      -29.548730      2886.00
       158.76210      -29.506460      3707.00
       83.412150      -29.487150      2846.00
       181.05525      -29.313780      1981.00
       215.29335      -29.251190      1273.00
       178.05075      -29.215390      1782.00
       156.12405      -29.150510      3790.00
       160.03725      -29.146020      3772.00
       195.08580      -29.124220      3063.00
       177.08235      -29.066690      1890.00
       202.73340      -29.014360      2173.00
       145.91205      -28.953850      2674.00
       221.25660      -28.884910      2822.00
       234.37245      -28.885620      2756.00
       158.10000      -28.795260      3829.00
       144.69180      -28.702280      2479.00
       180.94455      -28.670870      1903.00
       158.64885      -28.568010      3539.00
       347.85645      -28.551270      1514.00
       347.94510      -28.529200      1418.00
       159.13485      -28.366060      3267.00
       53.012700      -28.358710      1363.00
       195.23400      -28.353250      2438.00
       158.16855      -28.347880      3881.00
       158.42055      -28.342690      3363.00
       196.47510      -28.332980      2266.00
       202.09620      -28.304400      2053.00
       193.27095      -28.128270      3042.00
       54.218100      -27.933610      1342.00
       152.60610      -27.870270      2451.00
       34.611750      -27.665100      2945.00
       173.22990      -27.643000      1772.00
       158.73315      -27.640600      3021.00
       100.47510      -27.456630      1864.00
       180.48990      -27.436430      2115.00
       158.84070      -27.390530      3147.00
       147.84255      -27.338380      2668.00
       177.80040      -27.249780      1670.00
       198.61050      -27.211990      2031.00
       159.62790      -26.991020      2736.00
       158.92080      -26.972480      2599.00
       159.45975      -26.968230      3243.00
       199.88955      -26.802760      2263.00
       328.34340      -26.578610      1772.00
       158.27790      -26.422230      3047.00
       159.42090      -26.348650      3762.00
       208.93290      -26.303350      3516.00
       158.39130      -26.300800      3030.00
       10.243800      -26.267200      2694.00
       158.12280      -26.198080      2976.00
       46.033500      -26.069660      1680.00
       158.02800      -26.030810      3161.00
       52.707000      -25.942370      1535.00
       158.69955      -25.935470      3196.00
       193.15575      -25.888250      3584.00
       167.71485      -25.749740      1566.00
       159.58770      -25.689970      3459.00
       217.46460      -25.597850      2562.00
       219.91725      -25.490360      3491.00
       164.57010      -25.102070      3720.00
       184.63350      -24.931340      3093.00
       83.193750      -24.925760      1877.00
       229.61280      -24.654930      2335.00
       182.78340      -24.587010      3392.00
       229.88490      -24.437400      2092.00
       193.52640      -24.427180      3284.00
       94.705650      -24.368800      2757.00
       229.55430      -24.196230      2431.00
       221.14860      -24.190910      3408.00
       229.68630      -24.180880      1987.00
       199.37865      -24.029540      1969.00
       160.32405      -24.011100      3704.00
       204.00330      -23.921650      2629.00
       9.1054500      -23.889190      1463.00
       159.91770      -23.887640      3728.00
       197.17680      -23.775750      2894.00
       308.14965      -23.715840      3056.00
       308.10630      -23.693510      3082.00
       93.425550      -23.554450      2636.00
       196.34790      -23.522490      2925.00
       45.320550      -23.517620      1359.00
       155.11875      -23.479150      3621.00
       163.83990      -23.424220      3489.00
       141.34395      -23.187260      2613.00
       327.71040      -23.146670      2344.00
       146.08365      -22.916050      729.000
       84.448200      -22.877900      1802.00
       84.289800      -22.792960      1618.00
       160.95285      -22.725810      3683.00
       160.95810      -22.715910      3787.00
       161.29770      -22.662640      3812.00
       221.43015      -22.579300      3325.00
       357.46560      -22.548850      1026.00
       54.568950      -22.486410      1365.00
       213.99735      -22.398950      3072.00
       223.38240      -22.212040      3408.00
       164.46660      -22.155860      3580.00
       181.05330      -22.109740      1692.00
       198.70110      -22.080590      1399.00
       91.832100      -22.069190      2592.00
       328.80570      -22.060580      2131.00
       227.56125      -22.025520      3497.00
       145.96560      -21.974890      2252.00
       162.95460      -21.889380      3084.00
       151.48320      -21.861130      3718.00
       154.00320      -21.688180      3702.00
       93.556350      -21.657860      2741.00
       155.45745      -21.646090      3691.00
       43.782750      -21.520840      2968.00
       193.77015      -21.512700      3498.00
       202.18785      -21.494740      1931.00
       2.0511000      -21.401280      3106.00
       55.860450      -21.329040      1716.00
       163.45943      -21.216118      3864.59
       150.64680      -21.181380      3846.00
       146.37990      -21.082820      2547.00
       160.39155      -20.840060      3782.00
       161.04030      -20.819250      3773.00
       228.40890      -20.758160      2229.00
       145.98720      -20.695030      2006.00
       25.696650      -20.656990      2838.00
       12.666300      -20.650810      1581.00
       305.85225      -20.598660      3405.00
       86.309550      -20.521320      2701.00
       95.093400      -20.336280      2135.00
       164.18860      -20.220232      3807.03
       8.8816532      -20.138978      2991.91
       133.97595      -20.137230      2762.00
       150.48225      -20.134860      3938.00
       150.72780      -20.081000      3846.00
       150.38100      -20.042860      3713.00
       224.51940      -19.873630      3360.00
       153.34440      -19.772020      3583.00
       36.492600      -19.692710      2290.00
       149.86065      -19.649170      3402.00
       150.15720      -19.548230      3647.00
       222.51660      -19.505230      2639.00
       166.85880      -19.462850      3975.00
       223.16280      -19.357000      3580.00
       166.59711      -19.310940      3956.98
       9.6505888      -19.199609      3151.61
       164.68439      -19.158562      3602.86
       151.79625      -19.067890      3489.00
       150.52020      -18.956050      3908.00
       135.23670      -18.921100      1958.00
       134.61735      -18.788080      3524.00
       148.38510      -18.658930      2365.00
       9.6895500      -18.573100      3725.00
       220.63755      -18.470540      3492.00
       84.291600      -18.388700      3173.00
       220.65750      -18.382000      3400.00
       197.81265      -18.102740      2748.00
       208.08795      -18.090810      1575.00
       221.44185      -18.065090      3487.00
       202.67160      -18.018880      2642.00
       82.568850      -18.012280      3245.00
       133.35030      -17.982360      1830.00
       141.60255      -17.969170      1901.00
       132.96960      -17.854440      1934.00
       83.321100      -17.794070      3212.00
       201.85965      -17.654930      1658.00
       131.75805      -17.629340      1778.00
       198.45870      -17.513170      2244.00
       143.94315      -17.373070      3941.00
       177.61410      -17.343890      1189.00
       83.087100      -17.278880      2948.00
       173.51430      -17.270850      3780.00
       221.23905      -17.247940      2828.00
       94.474350      -17.151280      855.000
       325.35150      -17.112490      2728.00
       221.05815      -17.041920      3016.00
       304.61910      -16.991330      3149.00
       216.12960      -16.988430      1487.00
       172.77675      -16.926330      1310.00
       197.31975      -16.886510      2442.00
       318.70470      -16.869470      1476.00
       197.99385      -16.748320      2897.00
       183.22155      -16.687450      1518.00
       214.33787      -16.631381      2164.82
       197.22825      -16.602900      2606.00
       173.20050      -16.556910      3672.00
       213.34810      -16.529811      2208.98
       26.265161      -16.432134      1476.64
       172.15155      -16.152760      3557.00
       139.20120      -16.006170      2200.00
       56.564550      -15.998050      1777.00
       63.859650      -15.989900      1895.00
       146.59440      -15.756290      3163.00
       239.77215      -15.714880      424.000
       76.898100      -15.664370      1969.00
       145.24770      -15.572320      3622.00
       240.60435      -15.506420      3946.00
       177.99885      -15.489380      1970.00
       84.052650      -15.243940      3159.00
       31.426800      -15.042520      1804.00
       63.972900      -15.022700      1873.00
       84.696600      -15.010780      3414.00
       178.40700      -14.897960      1652.00
       158.37780      -14.793220      2495.00
       212.45272      -14.788861      2312.94
       142.67430      -14.782430      1813.00
       212.41935      -14.773413      2334.19
       152.75700      -14.677910      2344.00
       78.494850      -14.449500      3462.00
       76.042200      -14.437610      3917.00
       44.552550      -14.383950      3276.00
       220.09065      -14.307170      2427.00
       46.044300      -14.286370      1723.00
       73.195200      -14.131210      3040.00
       95.505450      -13.890880      3077.00
       221.91330      -13.637150      2408.00
       195.27930      -13.518370      1308.00
       128.47995      -13.495000      1536.00
       193.73340      -13.428550      2956.00
       344.94270      -13.389260      1217.00
       225.90150      -13.340740      2404.00
       77.037600      -13.137570      2180.00
       77.970300      -13.057240      3623.00
       140.12865      -12.872000      1932.00
       230.60160      -12.871860      3327.00
       78.606900      -12.803340      3100.00
       140.39340      -12.723100      1887.00
       96.755250      -12.527840      2928.00
       201.29250      -12.429100      1170.00
       193.50105      -12.332380      3984.00
       165.68505      -12.138400      2871.00
       138.92670      -11.962580      3801.00
       178.60065      -11.929340      3029.00
       314.99415      -11.872960      3341.00
       46.201650      -11.865570      3809.00
       303.55764      -11.765151      2947.20
       88.259400      -11.739010      3164.00
       303.21900      -11.653200      3243.00
       302.69835      -11.641310      3205.00
       195.64800      -11.635430      3476.00
       140.05830      -11.443300      1955.00
       176.82660      -11.423810      1991.00
       134.21610      -11.140840      1882.00
       3.7505001      -11.134458      3307.83
       129.74685      -11.108610      1670.00
       142.02645      -11.068270      1766.00
       186.45600      -11.051210      1352.00
       69.135300      -11.002560      1821.00
       219.66375      -10.901720      3422.00
       132.50430      -10.761480      1868.00
       226.76485      -10.755843      1869.94
       8.1305420      -10.689459      3143.37
       203.85600      -10.639120      2365.00
       43.389450      -10.535720      1496.00
       157.53000      -10.527670      2357.00
       27.726975      -10.369502      1646.62
       303.61860      -10.262820      3228.00
       27.046969      -10.187737      1846.13
       169.95959      -10.154616      1715.47
       340.99963      -10.117095      964.510
       346.48452      -10.049048      2123.94
       31.200614      -9.9834884      1717.06
       160.04940      -9.9446000      2480.00
       302.74665      -9.9291500      2869.00
       336.87789      -9.6650218      1597.67
       335.25008      -9.6418504      2776.03
       28.255486      -9.6391731      1504.20
       7.9203762      -9.5762309      3398.03
       31.315669      -9.5631179      1793.16
       46.981350      -9.5267800      3239.00
       141.36885      -9.4856800      1965.00
       34.080814      -9.4699829      1897.99
       77.762550      -9.3750700      2606.00
       27.477126      -9.2288684      1743.97
       217.69905      -9.2241500      2609.00
       25.415289      -9.2177583      1651.12
       203.50200      -9.1504000      2918.00
       37.941662      -9.1465781      1500.13
       195.23535      -9.0920700      3178.00
       192.70800      -9.0774300      2665.00
       193.41795      -8.9326000      3962.00
       34.485482      -8.8537784      1355.05
       33.808280      -8.7734749      1380.87
       326.21611      -8.7601726      1251.86
       219.66810      -8.6675200      1881.00
       137.41620      -8.5964500      1830.00
       237.02940      -8.5896600      1872.00
       33.920785      -8.5074756      1313.79
       42.296700      -8.4747100      1439.00
       30.695392      -8.4573771      2102.46
       191.30547      -8.3590352      2954.73
       42.066416      -8.2879068      1319.93
       40.396098      -8.1734630      1452.47
       49.373847      -8.1452113      2002.32
       42.306675      -8.1138521      1380.87
       308.29575      -8.0063900      3726.00
       355.57410      -7.9314495      1909.51
       219.66360      -7.8933600      3620.00
       49.621145      -7.8921236      2051.77
       42.166657      -7.8133010      1380.88
       349.53140      -7.7833613      3305.97
       23.550551      -7.7358879      1900.73
       194.77740      -7.7276600      3422.00
       356.12385      -7.5965500      1832.00
       324.76209      -7.5786874      1249.37
       193.79820      -7.5477000      3938.00
       40.695113      -7.5415925      1291.43
       216.47580      -7.3804600      2600.00
       40.372057      -7.3461895      1256.90
       40.334119      -7.2849830      1551.54
       189.93630      -7.0885400      923.000
       327.16638      -6.8365018      2869.02
       340.59823      -6.8347902      921.270
       22.725649      -6.8280087      1678.61
       73.704450      -6.7921600      3486.00
       186.41625      -6.5520500      1232.00
       135.89250      -6.5108900      3799.00
       209.99520      -6.4688100      2603.00
       54.331006      -6.3537266      3046.19
       325.61074      -6.3307154      1231.94
       148.79385      -6.2702900      791.000
       49.261236      -6.2055996      2065.86
       50.136553      -6.1184262      2338.07
       207.84898      -6.0696920      2879.26
       193.38255      -5.9283800      1070.00
       210.38265      -5.8256400      1562.00
       354.27993      -5.7254647      2128.60
       62.777049      -5.7036257      2500.57
       260.59695      -5.6933000      1623.00
       25.057950      -5.6900500      1288.00
       54.690450      -5.6450300      3245.00
       35.437909      -5.5353048      2346.93
       195.27165      -5.4725400      1094.00
       212.36085      -5.1449500      3124.00
       139.68450      -5.0684800      3619.00
       305.13225      -4.8993700      1386.00
       194.70690      -4.8885000      1316.00
       170.58330      -4.7772200      989.000
       16.327478      -4.4087253      1617.79
       213.81990      -4.3588300      2739.00
       71.830200      -4.2014800      2853.00
       190.34196      -4.1501375      3118.59
       213.94605      -4.0753500      2732.00
       177.54030      -4.0416400      1706.00
       134.11410      -3.9766800      3731.00
       303.18000      -3.9059400      1343.00
       210.31335      -3.9035700      3290.00
       226.77000      -3.7003600      1694.00
       176.04425      -3.6677817      1349.38
       177.30335      -3.6596328      1698.68
       335.83631      -3.6598026      2912.98
       178.76531      -3.5035963      1551.10
       185.79762      -3.4912857      3593.29
       355.97916      -3.2254349      1912.20
       178.45127      -3.2186149      1582.04
       194.77127      -3.2039550      3035.53
       213.35055      -3.1988900      1890.00
       6.9802992      -3.1837473      3277.91
       329.56784      -3.0584652      2816.13
       189.18217      -3.0208810      2529.98
       196.13264      -2.9880240      1392.83
       192.31084      -2.8968402      3404.85
       196.19315      -2.8709072      1375.26
       189.44408      -2.7815792      1209.31
       122.06595      -2.7203400      1171.00
       145.25760      -2.7175600      1632.00
       200.25391      -2.7142428      3070.11
       226.78338      -2.6617781      2059.79
       209.22302      -2.6477939      3728.72
       189.44576      -2.5330713      2426.94
       202.94514      -2.4965832      3074.53
       234.62341      -2.3962679      3114.72
       132.75099      -2.3666820      1779.48
       214.79790      -2.2543200      2684.00
       207.44283      -2.1924621      3219.91
       213.72567      -2.1397594      1668.36
       356.20144      -2.1145288      1854.84
       201.39910      -2.0801153      3082.70
       193.15216      -2.0626002      2851.14
       191.42339      -2.0308832      1741.65
       217.52497      -2.0276847      2634.86
       189.77423      -2.0123725      2673.77
       10.415550      -2.0117900      1948.00
       177.04422      -1.9889836      1679.80
       44.647263      -1.9883834      1960.23
       200.82221      -1.8288144      3071.58
       216.76995      -1.7296268      1883.94
       194.23911      -1.6936182      2929.58
       207.63351      -1.6300287      2443.76
       217.92208      -1.6245269      1585.59
       191.80086      -1.5693551      2868.92
       190.82695      -1.4674476      1788.02
       193.71300      -1.3641500      2271.00
       210.09152      -1.3543046      3157.10
       191.58744      -1.2501067      2821.27
       215.62742      -1.2300494      1838.96
       190.78991      -1.2095592      3119.55
       333.49769      -1.1851851      2864.73
       134.48845      -1.1584627      3040.39
       178.54744      -1.1311114      3549.29
       18.719255      -1.0953401      1830.20
       352.05131      -1.0628811      2455.63
       36.854476      -1.0600398      1598.36
       190.01109      -1.0493980      1712.63
       227.39001      -1.0215299      1907.94
       342.20647     -0.98651455      2924.10
       345.33496     -0.92569821      2872.94
       35.309023     -0.88668328      1191.11
       43.523683     -0.87647101      988.028
       194.93810     -0.87131591      1367.24
       193.22126     -0.82236010      1559.41
       194.27893     -0.80776526      2838.54
       35.328995     -0.79862835      1275.89
       38.382962     -0.74382552      1439.72
       37.884245     -0.72766450      2626.46
       190.37154     -0.71983078      1311.84
       146.19324     -0.68939139      1445.78
       189.21680     -0.58942735      2608.38
       189.21611     -0.58735410      2614.49
       24.283696     -0.56497220      3058.76
       220.09709     -0.56231951      1863.77
       352.52019     -0.56117876      2302.74
       177.64158     -0.53775282      1936.50
       220.69858     -0.49836958      1864.32
       354.13005     -0.49506535      2346.98
       134.01270     -0.48942902      2991.34
       178.55045     -0.48239775      1925.17
       181.33306     -0.48023361      1525.23
       46.144812     -0.47523297      1587.52
       146.61906     -0.43434546      1986.12
       191.44982     -0.43241060      1784.28
       134.49958     -0.40992428      3563.62
       340.96701     -0.38326911      2758.68
       147.17645     -0.35403042      2051.19
       190.03678     -0.35042995      1821.23
       234.06471     -0.34860984      2752.92
       218.72584     -0.34279386      1876.95
       251.99670     -0.32917000      2344.00
       204.58658     -0.20539804      3899.68
       221.31612     -0.15993708      1763.98
       160.73099     -0.14031204      2437.81
       189.98030     -0.13886119      3102.58
       352.75879     -0.13198782      2406.59
       130.48628    -0.059798136      3331.15
       39.177150    -0.017020000      1111.00
       42.716747    0.0034507597      1487.60
       40.501475     0.014575820      1072.99
       149.62595     0.045200857      2104.67
       190.61559     0.048191821      1664.30
       219.92724     0.056320444      1809.03
       226.67075     0.076706189      1750.34
       146.04544      0.17976641      3532.24
       220.06381      0.20664195      1929.31
       189.32907      0.21288563      982.252
       328.69872      0.22936652      2831.64
       189.87233      0.28520759      3037.26
       43.070365      0.29482120      1475.74
       45.299598      0.30287173      2668.08
       233.90048      0.37527739      2029.01
       185.79157      0.42715460      2459.62
       190.20255      0.44927457      1829.57
       185.27941      0.46143792      1985.57
       229.73767      0.51571034      2081.83
       44.810654      0.56586726      2644.52
       134.94347      0.58284522      3562.82
       190.67871      0.59226801      1152.48
       44.118436      0.60789719      2646.47
       174.57225      0.61344218      1122.71
       226.67515      0.63457248      2235.99
       145.32096      0.77110265      2140.63
       181.05227      0.80260732      2983.39
       228.13239      0.81255996      1891.58
       227.26780      0.82226242      1733.93
       189.76044      0.84970997      1725.98
       20.262395      0.85163574      2368.40
       14.485815      0.86904447      2100.67
       226.09935      0.91839000      1657.00
       40.271367      0.93145369      2607.98
       224.47182      0.93451240      1935.09
       328.57500      0.94207334      2825.28
       234.86970      0.94403374      2751.62
       21.612788      0.98109653      2336.55
       188.62759       1.0115060      2323.21
       190.61912       1.0977202      1117.73
       223.78851       1.1013380      1793.62
       226.89259       1.1203769      1686.36
       17.282694       1.1210817      1114.94
       225.95964       1.1268238      1675.90
       224.14276       1.1792252      1962.86
       189.59034       1.2021557      1397.70
       132.07791       1.2632074      1927.54
       39.862369       1.2721379      2619.03
       191.14328       1.2753002      1553.96
       226.17880       1.2908586      1998.53
       226.36931       1.2912375      2265.53
       226.40725       1.3031323      2087.02
       226.52809       1.3224558      2267.44
       193.65725       1.3259136      1330.55
       174.75459       1.3364236      1736.81
       225.61704       1.3644596      1645.77
       184.69652       1.3818712      1752.35
       225.21911       1.4049448      1932.13
       225.31398       1.4981720      2141.76
       226.03527       1.5244740      1890.78
       223.73271       1.5256614      1833.66
       193.41558       1.5743857      1238.23
       228.03426       1.5859468      1970.02
       226.38269       1.5875989      1085.42
       148.68748       1.6095585      2122.10
       137.33392       1.6143668      1556.70
       228.17245       1.6232566      1913.15
       151.32315       1.6410100      1265.00
       227.75560       1.6805537      1737.44
       186.57480       1.7417308      2497.41
       188.50853       1.7654341      2528.72
       225.31620       1.7734588      1491.82
       227.09454       1.7986345      1809.03
       202.91929       1.8000384      3256.71
       185.84831       1.8151760      1983.98
       217.03547       1.8235041      1843.61
       187.06652       1.8289634      1070.98
       190.41340       1.8376236      1668.13
       192.75040       1.8460572      1105.60
       225.41091       1.8702019      2151.77
       173.92920       1.8903000      1562.00
       227.19667       1.8999693      2013.34
       226.46073       1.9082683      1794.10
       150.02430       1.9110700      1883.00
       227.31041       1.9206545      1794.34
       226.26825       1.9642600      2381.00
       191.39691       1.9887051      1401.16
       226.47209       2.0071074      1450.03
       187.46080       2.0315478      1889.22
       191.56843       2.0460357      1043.71
       157.17915       2.0635000      2068.00
       228.10019       2.0800464      1757.84
       226.54685       2.0957723      1908.69
       190.74868       2.1009919      1009.71
       226.10290       2.1145899      1780.20
       220.69155       2.1239129      1712.41
       227.00574       2.1510882      1237.80
       179.39707       2.1678400      1117.25
       226.51305       2.1847557      1744.11
       179.35480       2.1877556      1199.26
       131.34414       2.1906692      2042.67
       134.67076       2.1936946      2756.39
       168.52170       2.1986600      1366.00
       146.99801       2.2226342      2100.48
       204.34163       2.3308251      3301.93
       224.67036       2.3398606      1671.92
       223.64360       2.3434867      2158.53
       152.02890       2.3451600      1964.00
       205.16823       2.3917675      3675.16
       140.16748       2.4518541      3863.34
       195.47210       2.4606441      1039.07
       173.18365       2.4736838      1223.21
       182.08341       2.5055227      2076.54
       192.48511       2.5100973      892.250
       226.05454       2.5429594      1948.52
       225.93444       2.5522146      1845.46
       151.10522       2.5587848      1357.45
       215.50012       2.5733625      1735.17
       219.91393       2.5817739      1748.06
       190.97310       2.6331400      1379.00
       181.89387       2.6402306      1417.24
       191.07248       2.6672944      1247.41
       170.01285       2.6897100      1643.00
       217.33158       2.7105625      1867.50
       359.80605       2.7233400      2616.00
       219.99264       2.7478157      1836.26
       228.78941       2.7518563      1818.84
       222.59527       2.9585059      1782.11
       224.69205       2.9691080      1739.06
       134.41474       2.9876300      3882.97
       191.03318       3.0061541      1505.40
       19.965499       3.0773045      2019.42
       217.81894       3.2567377      1644.40
       219.81431       3.2726061      1695.94
       218.14769       3.2811684      1654.67
       141.79615       3.3105368      3723.75
       178.56530       3.4043702      2468.50
       220.39054       3.4966590      1771.35
       191.04875       3.6068067      990.995
       134.82925       3.7033806      3808.33
       168.46068       3.7283060      2311.10
       189.95733       3.9354151      1604.52
       171.53455       4.0623040      1691.19
       171.27259       4.1210123      1765.01
       197.44886       4.2498922      3987.54
       209.30844       4.3073626      1388.38
       148.90734       4.4765917      2118.66
       184.86587       4.5784616      1840.74
       179.75313       4.6695688      1756.09
       184.83803       4.7735092      2145.13
       150.49994       4.7909886      1877.57
       189.83025       4.9438700      1960.00
       144.84296       4.9524329      2081.84
       173.82709       4.9543121      1594.24
       151.76872       5.0067888      1921.99
       145.23453       5.0449111      2055.39
       208.76121       5.0903583      1545.97
       212.40720       5.0952327      1595.55
       208.76881       5.1895728      1553.73
       184.98191       5.4111417      3258.23
       207.92879       5.4465053      1417.42
       209.34769       5.5733294      1246.70
       184.42192       5.6207849      2635.62
       185.14599       5.8075996      2258.54
       187.67494       5.8789060      2373.08
       195.67371       5.9592434      2840.17
       185.20400       5.9817624      1896.39
       184.48174       6.1128084      2513.23
       179.08251       6.1726708      3746.32
       144.03584       6.2570827      2566.11
       130.60765       6.5940001      2570.37
       170.34765       6.6671100      2667.00
       137.10006       6.9515041      1765.97
       146.91094       7.0180876      3142.37
       140.00741       7.0562826      3661.84
       184.57488       7.1280436      2702.03
       147.02479       7.1280512      535.000
       165.64053       7.1352435      3366.65
       142.98364       7.5362197      2403.58
       257.48355       7.7868700      2596.00
       129.39722       7.8088174      2211.32
       168.21962       7.9218496      1583.47
       148.14625       8.1991161      2851.86
       350.40195       8.2582098      3756.83
       143.40747       8.4639015      3435.38
       264.04630       8.4821180      999.293
       350.03332       8.6187352      2851.70
       144.31995       8.6306515      3466.97
       180.43801       8.6831529      2255.11
       192.74861       9.0778754      1314.09
       192.74804       9.0768828      1317.22
       144.25857       9.1026734      3205.97
       146.01211       9.3742125      3206.26
       187.51085       9.4032790      1116.92
       193.50896       9.4467153      1927.40
       145.67939       9.4562857      3290.72
       143.34753       9.4881578      3660.72
       147.40426       9.4950485      3210.36
       183.72331       9.6706907      1839.11
       144.58910       9.8954750      3411.85
       197.01023       9.9563318      3097.26
       194.39944       9.9914959      2730.43
       136.31536       10.042700      2269.52
       356.02327       10.057881      1456.99
       180.81313       10.107741      2543.71
       184.14176       10.206337      2164.84
       143.38952       10.387296      3222.02
       180.23410       10.498130      2644.52
       181.19624       10.626662      2563.97
       151.51599       10.637608      1778.25
       194.92440       10.727748      1356.25
       147.74510       10.801601      3260.89
       179.13670       11.007727      2755.39
       119.55183       11.020605      2674.42
       163.08134       11.043147      824.000
       194.92693       11.076951      2779.38
       151.54516       11.100636      2628.93
       151.70642       11.235840      3233.05
       175.86206       11.398788      1149.90
       150.77306       11.446473      3689.28
       141.31619       11.596877      3697.06
       141.91074       11.620844      3355.74
       182.51282       11.713061      2577.52
       175.98626       11.940674      3124.57
       175.98555       11.939599      3178.49
       181.66949       12.034601      1442.40
       173.38118       12.137335      3384.53
       277.43340       12.138530      2518.00
       199.14906       12.152381      3536.03
       190.35239       12.175816      1363.86
       153.11260       12.343748      2963.28
       170.71125       12.344783      1718.99
       4.0727134       12.414944      1550.84
       198.24318       12.477951      3379.63
       183.18122       12.765839      1873.96
       183.55031       12.782895      828.084
       147.65113       12.809111      1662.53
       198.07230       12.868500      3439.54
       151.77714       12.897665      2830.99
       184.36692       12.932373      2162.18
       170.59995       12.979560      626.000
       194.72260       13.113083      2031.51
       175.23957       13.145135      3846.20
       162.46755       13.161744      1028.14
       174.51743       13.200015      3503.99
       350.88606       13.260691      3803.76
       47.466450       13.299220      3611.00
       63.205050       13.495860      1538.00
       176.47956       13.516300      3668.30
       183.30713       13.522824      2257.71
       344.96013       13.736036      2544.34
       160.71853       13.741058      1145.00
       160.42072       13.824870      1492.42
       157.92013       13.834821      1531.37
       346.29636       14.064267      1432.82
       209.68118       14.261218      1466.88
       23.251023       14.376169      712.293
       24.101636       14.529508      2820.41
       269.66445       14.782840      2957.00
       29.861274       14.834235      1980.05
       159.27000       15.337500      724.000
       175.11409       15.401187      3450.40
       30.949589       15.811615      3612.74
       156.26970       17.152639      1007.72
       156.28349       17.155072      1113.56
       137.82495       17.167985      3550.90
       170.35588       17.509768      1249.81
       352.02215       17.577758      1467.35
       239.96670       18.530020      2572.00
       80.154000       19.051920      3813.00
       1.3712320       20.227227      1782.10
       1.1296580       20.718018      2076.48
       355.65922       20.859049      2179.62
       251.79443       21.087385      2683.28
       134.97483       21.151543      3315.49
       267.54795       21.265430      3222.00
       120.38439       21.380070      2202.54
       177.01574       21.518754      3593.79
       252.00908       21.558791      2630.20
       154.76025       22.156480      1353.00
       75.217500       22.166720      3885.00
       119.35847       23.602314      2504.98
       200.26952       24.143509      925.000
       156.80643       24.161748      1484.58
       124.31638       24.899133      2000.27
       203.12698       25.123357      360.000
       182.33759       25.200964      974.373
       76.692739       25.214262      3224.91
       150.22819       25.231353      1714.72
       126.79606       25.243308      2073.32
       120.10245       25.355520      3773.51
       172.84199       25.501159      2869.41
       177.66651       25.525903      1962.72
       126.66329       25.598226      2481.71
       126.61990       26.074580      2087.00
       349.86578       26.107193      3526.80
       37.081797       26.124999      1500.38
       40.382241       26.629278      1381.47
       243.05579       26.654271      2554.23
       128.35833       26.853893      3814.31
       155.93737       27.111091      540.000
       274.73400       27.141780      2985.00
       37.914019       27.179715      951.319
       4.3061048       27.248299      3729.61
       39.709130       27.365828      1284.27
